,YEAR,PREVAILING_WAGE
1799716,2013,0
1901902,2013,0
171256,2016,0
1631564,2014,0
1162118,2015,0
1765412,2014,0
2502628,2012,0
2284598,2012,0
453759,2016,0
109301,2016,0
1780827,2014,0
1670704,2014,0
1081605,2015,0
2799593,2011,0
2698991,2011,0
2517177,2012,0
395991,2016,0
968370,2015,0
370748,2016,0
1290610,2014,0
893833,2015,0
1448728,2014,0
2410335,2012,0
2097262,2013,0
1222987,2015,0
784464,2015,0
558441,2016,0
234638,2016,0
2318761,2012,0
281478,2016,0
1644837,2014,0
20401,2016,0
2353410,2012,0
30979,2016,0
2438446,2012,0
165618,2016,0
314630,2016,0
1018444,2015,0
902266,2015,0
141813,2016,0
2889125,2011,0
2509438,2012,0
1620455,2014,0
2077518,2013,0
167607,2016,0
2541889,2012,0
1673390,2014,0
1200434,2015,0
2487172,2012,0
2835369,2011,0
975280,2015,0
2985499,2011,0
1598615,2014,0
2630830,2012,0
2116291,2013,0
1355462,2014,0
706663,2015,0
1273999,2014,0
1231106,2015,0
57208,2016,0
45715,2016,0
2731362,2011,0
2741235,2011,0
2456314,2012,0
1554507,2014,0
1441055,2014,0
1828111,2013,0
2384022,2012,0
2676330,2011,0
252392,2016,0
90332,2016,0
2692537,2011,0
933718,2015,0
373588,2016,0
1258009,2015,0
1963186,2013,0
1602703,2014,0
1840843,2013,0
55079,2016,0
326249,2016,0
1751532,2014,0
1548210,2014,0
983018,2015,0
1372180,2014,0
2280112,2012,0
882951,2015,0
1009488,2015,0
165909,2016,0
894325,2015,0
802212,2015,0
56375,2016,0
289135,2016,0
2750794,2011,0
1333454,2014,0
2462878,2012,0
1879562,2013,0
2422096,2012,0
1071959,2015,0
408334,2016,0
1757616,2014,0
2400693,2012,0
184616,2016,0
2227552,2013,0
121686,2016,0
858093,2015,0
1209890,2015,0
1060200,2015,0
1185364,2015,0
1989772,2013,0
460630,2016,0
1663136,2014,0
717793,2015,0
2118700,2013,0
1845373,2013,0
175521,2016,0
849854,2015,0
1701297,2014,0
1683931,2014,0
1428596,2014,0
2956845,2011,0
2952105,2011,0
273008,2016,0
2199933,2013,0
2043040,2013,0
542006,2016,0
2100486,2013,0
1430550,2014,0
790704,2015,0
33630,2016,0
1828096,2013,0
746708,2015,0
2692385,2011,0
2169389,2013,0
54352,2016,0
1612983,2014,0
2236238,2012,0
602580,2016,0
1061001,2015,0
214711,2016,0
100419,2016,0
2359011,2012,0
141257,2016,0
2723770,2011,0
714104,2015,0
222632,2016,0
2488973,2012,0
2550876,2012,0
1619821,2014,0
1875674,2013,0
616225,2016,0
520168,2016,0
1019432,2015,0
1970241,2013,0
327995,2016,0
1061386,2015,0
1751043,2014,0
2112077,2013,0
1220124,2015,0
2144700,2013,0
347005,2016,0
1857618,2013,0
2363363,2012,0
1242636,2015,0
1935613,2013,0
212215,2016,0
588647,2016,0
2707278,2011,0
2190723,2013,0
1224030,2015,0
666586,2015,0
945432,2015,0
2004012,2013,0
2240796,2012,0
2611489,2012,0
2259365,2012,0
2211474,2013,0
882223,2015,0
359888,2016,0
371792,2016,0
995092,2015,0
2830011,2011,0
515659,2016,0
1458173,2014,0
2536570,2012,0
1257085,2015,0
660843,2015,0
1920080,2013,0
1087126,2015,0
2629535,2012,0
281658,2016,0
664117,2015,0
1975385,2013,0
1667024,2014,0
1253782,2015,0
1528743,2014,0
420916,2016,0
1888175,2013,0
2134700,2013,0
1841519,2013,0
2564451,2012,0
1676866,2014,0
1963335,2013,0
2421859,2012,0
1849806,2013,0
331719,2016,0
1158937,2015,0
1629164,2014,0
975281,2015,0
130104,2016,0
2353512,2012,0
2678706,2011,0
1820688,2013,0
1426598,2014,0
1363631,2014,0
2295429,2012,0
699082,2015,0
2642671,2012,0
2974860,2011,0
2237857,2012,0
1821003,2013,0
1685601,2014,0
1158693,2015,0
1152481,2015,0
2671404,2011,0
352034,2016,0
2035353,2013,0
2038842,2013,0
569346,2016,0
1044671,2015,0
773737,2015,0
1878673,2013,0
1443631,2014,0
1754321,2014,0
785686,2015,0
530220,2016,0
437522,2016,0
2386264,2012,0
2980587,2011,0
2882587,2011,0
428438,2016,0
2566194,2012,0
2816442,2011,0
229096,2016,0
176372,2016,0
296236,2016,0
2325876,2012,0
2329371,2012,0
1862863,2013,0
2720514,2011,0
1774677,2014,0
1766385,2014,0
153150,2016,0
1339316,2014,0
1155081,2015,0
1416329,2014,0
2878877,2011,0
846722,2015,0
457217,2016,0
167788,2016,0
2395758,2012,0
2972995,2011,0
2001091,2013,0
1148892,2015,0
1204339,2015,0
668492,2015,0
977531,2015,0
2592007,2012,0
1962333,2013,0
584165,2016,0
2518427,2012,0
1715684,2014,0
2353796,2012,0
558597,2016,0
346028,2016,0
1001070,2015,0
1456436,2014,0
2531176,2012,0
1505466,2014,0
378624,2016,0
1229477,2015,0
427437,2016,0
976439,2015,0
123102,2016,0
190044,2016,0
1839157,2013,0
1786719,2013,0
34817,2016,0
2093076,2013,0
2873109,2011,0
1950730,2013,0
2941673,2011,0
1148399,2015,0
2969008,2011,0
1613221,2014,0
592990,2016,0
2399196,2012,0
1133932,2015,0
1557166,2014,0
1412521,2014,0
483624,2016,0
1432529,2014,0
2060095,2013,0
5344,2016,0
872618,2015,0
1869493,2013,0
2859025,2011,0
1727041,2014,0
1623466,2014,0
952255,2015,0
217934,2016,0
352917,2016,0
24996,2016,0
2373354,2012,0
688933,2015,0
2866157,2011,0
2560126,2012,0
2452528,2012,0
536242,2016,0
1743275,2014,0
1092921,2015,0
1528809,2014,0
1426797,2014,0
2248608,2012,0
1852391,2013,0
2927150,2011,0
1053243,2015,0
501501,2016,0
483853,2016,0
1846653,2013,0
55362,2016,0
347046,2016,0
454615,2016,0
217094,2016,0
1892142,2013,0
2475832,2012,0
1602802,2014,0
2366628,2012,0
2604922,2012,0
967734,2015,0
1759761,2014,0
814944,2015,0
1265577,2015,0
2116453,2013,0
213238,2016,0
2815387,2011,0
93437,2016,0
1431283,2014,0
97879,2016,0
453287,2016,0
2298105,2012,0
1982183,2013,0
2269518,2012,0
1610180,2014,0
1548454,2014,0
1601568,2014,0
782107,2015,0
494979,2016,0
2277599,2012,0
964538,2015,0
1806285,2013,0
2226983,2013,0
172335,2016,0
2724868,2011,0
2056092,2013,0
852614,2015,0
2155323,2013,0
2885604,2011,0
237135,2016,0
657898,2015,0
2305962,2012,0
954539,2015,0
2669853,2011,0
968139,2015,0
1312508,2014,0
882333,2015,0
197324,2016,0
2220098,2013,0
1042793,2015,0
2722263,2011,0
2406831,2012,0
2511934,2012,0
1318810,2014,0
14038,2016,0
157971,2016,0
2068258,2013,0
1294365,2014,0
1669693,2014,0
1212482,2015,0
1623706,2014,0
1239956,2015,0
1114353,2015,0
2913017,2011,0
1313703,2014,0
2041077,2013,0
1830753,2013,0
851942,2015,0
1775592,2014,0
347756,2016,0
592557,2016,0
2341740,2012,0
2590057,2012,0
2928403,2011,0
2724663,2011,0
865363,2015,0
678321,2015,0
680862,2015,0
2327779,2012,0
669584,2015,0
1309032,2014,0
1909098,2013,0
2062222,2013,0
2993415,2011,0
627479,2016,0
2735076,2011,0
265160,2016,0
34392,2016,0
135928,2016,0
2593902,2012,0
1021239,2015,0
395167,2016,0
1871037,2013,0
2189353,2013,0
99491,2016,0
54373,2016,0
2615346,2012,0
324627,2016,0
952151,2015,0
481377,2016,0
792154,2015,0
1877560,2013,0
1706385,2014,0
2942145,2011,0
1916198,2013,0
263759,2016,0
723748,2015,0
2369024,2012,0
2626672,2012,0
2652618,2011,0
2789636,2011,0
521875,2016,0
2507126,2012,0
1428435,2014,0
770658,2015,0
471742,2016,0
1025407,2015,0
99039,2016,0
1417394,2014,0
1048356,2015,0
2078308,2013,0
1406352,2014,0
2612532,2012,0
1165778,2015,0
1295511,2014,0
1413884,2014,0
775863,2015,0
937574,2015,0
2325514,2012,0
2156563,2013,0
679946,2015,0
1243551,2015,0
2405142,2012,0
2236517,2012,0
1897352,2013,0
1174318,2015,0
2803674,2011,0
2465251,2012,0
1861817,2013,0
2151666,2013,0
2356165,2012,0
2710498,2011,0
1412976,2014,0
829226,2015,0
331635,2016,0
2934888,2011,0
2402797,2012,0
474834,2016,0
2778364,2011,0
2988379,2011,0
2654261,2011,0
2497489,2012,0
2189931,2013,0
2439389,2012,0
2093500,2013,0
1250256,2015,0
2162092,2013,0
2579457,2012,0
1169101,2015,0
518125,2016,0
677251,2015,0
1084529,2015,0
1554270,2014,0
1212955,2015,0
123642,2016,0
965221,2015,0
1335459,2014,0
935111,2015,0
784904,2015,0
1004173,2015,0
1199650,2015,0
454356,2016,0
506892,2016,0
1395741,2014,0
1589927,2014,0
784698,2015,0
236575,2016,0
1346700,2014,0
1519965,2014,0
1832613,2013,0
1732875,2014,0
156266,2016,0
2245561,2012,0
583974,2016,0
1784861,2014,0
2280979,2012,0
2727867,2011,0
922301,2015,0
1007242,2015,0
863201,2015,0
547366,2016,0
1420253,2014,0
327921,2016,0
397005,2016,0
2154086,2013,0
1333069,2014,0
2903449,2011,0
297450,2016,0
2582127,2012,0
2089447,2013,0
426383,2016,0
1439886,2014,0
1919095,2013,0
1495065,2014,0
2472282,2012,0
2275398,2012,0
2676135,2011,0
2719703,2011,0
272280,2016,0
376376,2016,0
1494235,2014,0
2037999,2013,0
479919,2016,0
2375333,2012,0
1472375,2014,0
2277706,2012,0
1994267,2013,0
1397672,2014,0
2737908,2011,0
1446791,2014,0
2680385,2011,0
2240409,2012,0
257582,2016,0
1329156,2014,0
136696,2016,0
1861467,2013,0
2585790,2012,0
1591969,2014,0
468490,2016,0
1175259,2015,0
2786376,2011,0
800869,2015,0
333143,2016,0
1167148,2015,0
1109924,2015,0
194968,2016,0
739161,2015,0
1011728,2015,0
1105217,2015,0
712253,2015,0
1918341,2013,0
2475550,2012,0
1774777,2014,0
307261,2016,0
2684210,2011,0
58944,2016,0
1479064,2014,0
1198439,2015,0
2563922,2012,0
571069,2016,0
2852926,2011,0
1664611,2014,0
646824,2016,0
2616115,2012,0
2433740,2012,0
1721739,2014,0
2458793,2012,0
1192993,2015,0
2649059,2011,0
2174247,2013,0
2688414,2011,0
1402265,2014,0
307910,2016,0
2694912,2011,0
1855895,2013,0
1820169,2013,0
2551485,2012,0
1987923,2013,0
804922,2015,0
916922,2015,0
366631,2016,0
1580740,2014,0
437278,2016,0
128030,2016,0
578048,2016,0
2650867,2011,0
943297,2015,0
931183,2015,0
1482225,2014,0
1259388,2015,0
1956802,2013,0
768798,2015,0
1777392,2014,0
2067694,2013,0
2666289,2011,0
2017832,2013,0
2640728,2012,0
1101977,2015,0
2676459,2011,0
45653,2016,0
2230208,2012,0
1652952,2014,0
33768,2016,0
1228125,2015,0
1859359,2013,0
1484355,2014,0
1135606,2015,0
644422,2016,0
38097,2016,0
686050,2015,0
1767257,2014,0
2551634,2012,0
2001580,2013,0
269078,2016,0
905532,2015,0
692398,2015,0
38789,2016,0
1982951,2013,0
228743,2016,0
1108136,2015,0
435545,2016,0
1923167,2013,0
1428992,2014,0
2987137,2011,0
1564945,2014,0
2594467,2012,0
112123,2016,0
415699,2016,0
770695,2015,0
2041386,2013,0
1539918,2014,0
779431,2015,0
1232435,2015,0
460249,2016,0
1653088,2014,0
810956,2015,0
2557562,2012,0
1314901,2014,0
2865989,2011,0
1567784,2014,0
2478460,2012,0
2697832,2011,0
531248,2016,0
341998,2016,0
1308980,2014,0
1683283,2014,0
537761,2016,0
2592855,2012,0
986187,2015,0
2604756,2012,0
574782,2016,0
2545085,2012,0
1686156,2014,0
416354,2016,0
602249,2016,0
225607,2016,0
1164309,2015,0
2571672,2012,0
783841,2015,0
2594977,2012,0
745620,2015,0
2959756,2011,0
415338,2016,0
48480,2016,0
1142324,2015,0
1838586,2013,0
2075195,2013,0
890333,2015,0
1560781,2014,0
1491490,2014,0
1424968,2014,0
252036,2016,0
391565,2016,0
848863,2015,0
1690306,2014,0
1214053,2015,0
1897907,2013,0
2652085,2011,0
402209,2016,0
589722,2016,0
2370170,2012,0
2452138,2012,0
2578632,2012,0
2527614,2012,0
541073,2016,0
2146560,2013,0
1230661,2015,0
1725659,2014,0
206356,2016,0
238254,2016,0
2739572,2011,0
2143840,2013,0
308491,2016,0
2517290,2012,0
661547,2015,0
1719261,2014,0
1258000,2015,0
1254700,2015,0
1801945,2013,0
793098,2015,0
531609,2016,0
1118075,2015,0
1098154,2015,0
1583327,2014,0
1111047,2015,0
2246449,2012,0
221740,2016,0
1248906,2015,0
874233,2015,0
1267455,2014,0
2045395,2013,0
876148,2015,0
1946074,2013,0
2277348,2012,0
1418090,2014,0
1896639,2013,0
1043588,2015,0
2552076,2012,0
1763392,2014,0
1062557,2015,0
1016361,2015,0
1138205,2015,0
2439047,2012,0
1797993,2013,0
860000,2015,0
2433408,2012,0
2765341,2011,0
2606423,2012,0
2109017,2013,0
872737,2015,0
840901,2015,0
1468785,2014,0
233701,2016,0
818186,2015,0
960780,2015,0
1316504,2014,0
194801,2016,0
2486408,2012,0
42817,2016,0
2040523,2013,0
576423,2016,0
2384290,2012,0
1355997,2014,0
1806240,2013,0
1891514,2013,0
2198218,2013,0
531842,2016,0
119153,2016,0
1979321,2013,0
2546622,2012,0
747919,2015,0
228465,2016,0
2060696,2013,0
2090807,2013,0
724443,2015,0
1366981,2014,0
1862369,2013,0
825037,2015,0
477660,2016,0
1667899,2014,0
570259,2016,0
2375618,2012,0
70701,2016,0
2710360,2011,0
2012034,2013,0
2489691,2012,0
120470,2016,0
119643,2016,0
737566,2015,0
1382804,2014,0
2268045,2012,0
1321263,2014,0
1843870,2013,0
2923440,2011,0
1380973,2014,0
2738080,2011,0
830291,2015,0
1305789,2014,0
2299563,2012,0
2624172,2012,0
741610,2015,0
19326,2016,0
34427,2016,0
531193,2016,0
51547,2016,0
1044077,2015,0
1943541,2013,0
1076730,2015,0
2147237,2013,0
924931,2015,0
724131,2015,0
2668569,2011,0
1539470,2014,0
469773,2016,0
2324090,2012,0
2960165,2011,0
1101951,2015,0
706394,2015,0
2750300,2011,0
941852,2015,0
237517,2016,0
154717,2016,0
643616,2016,0
53502,2016,0
1604543,2014,0
430671,2016,0
76521,2016,0
271561,2016,0
608730,2016,0
1688273,2014,0
2731267,2011,0
1445409,2014,0
660219,2015,0
2335297,2012,0
903552,2015,0
2809584,2011,0
1204172,2015,0
212257,2016,0
1876869,2013,0
22891,2016,0
1771262,2014,0
117902,2016,0
2088789,2013,0
114021,2016,0
1029571,2015,0
2356154,2012,0
1074005,2015,0
1871247,2013,0
2535769,2012,0
2198496,2013,0
796661,2015,0
1681860,2014,0
1678752,2014,0
241554,2016,0
1493060,2014,0
2270765,2012,0
2529389,2012,0
980321,2015,0
353146,2016,0
414531,2016,0
494055,2016,0
731968,2015,0
1806485,2013,0
2346188,2012,0
2308315,2012,0
706610,2015,0
500708,2016,0
1706491,2014,0
2654704,2011,0
184951,2016,0
947250,2015,0
92335,2016,0
234713,2016,0
2668315,2011,0
2939915,2011,0
1475663,2014,0
1413494,2014,0
606836,2016,0
2136344,2013,0
1516446,2014,0
1213922,2015,0
1457009,2014,0
161912,2016,0
921259,2015,0
2132968,2013,0
1766412,2014,0
1928855,2013,0
570914,2016,0
1827472,2013,0
2100754,2013,0
2108054,2013,0
2617279,2012,0
1458582,2014,0
109134,2016,0
167445,2016,0
2165019,2013,0
170967,2016,0
106746,2016,0
464242,2016,0
77907,2016,0
578515,2016,0
115834,2016,0
1720034,2014,0
2464466,2012,0
1201662,2015,0
2018471,2013,0
2435624,2012,0
2217322,2013,0
1165510,2015,0
2574238,2012,0
2353276,2012,0
2357678,2012,0
182930,2016,0
1534303,2014,0
2913007,2011,0
1443464,2014,0
1042426,2015,0
1773685,2014,0
2782910,2011,0
1557695,2014,0
1031219,2015,0
2986746,2011,0
540287,2016,0
557519,2016,0
963799,2015,0
2628455,2012,0
2863713,2011,0
988105,2015,0
402576,2016,0
2194964,2013,0
2842588,2011,0
916173,2015,0
2692570,2011,0
1588421,2014,0
2329262,2012,0
1559099,2014,0
2764896,2011,0
963185,2015,0
1214364,2015,0
2009211,2013,0
1946464,2013,0
519764,2016,0
1414343,2014,0
80246,2016,0
624696,2016,0
2812015,2011,0
957585,2015,0
2564032,2012,0
1676912,2014,0
1887618,2013,0
2696364,2011,0
2077308,2013,0
1223261,2015,0
1485851,2014,0
837899,2015,0
2919620,2011,0
2703262,2011,0
26752,2016,0
362847,2016,0
2535523,2012,0
2783561,2011,0
2529350,2012,0
2935128,2011,0
1253225,2015,0
1985658,2013,0
695393,2015,0
1462275,2014,0
2642431,2012,0
1915188,2013,0
1568127,2014,0
2980806,2011,0
551374,2016,0
1896266,2013,0
2015764,2013,0
1806877,2013,0
1959461,2013,0
595805,2016,0
2875122,2011,0
1916139,2013,0
303552,2016,0
1710234,2014,0
1916384,2013,0
493736,2016,0
2119939,2013,0
2615195,2012,0
587397,2016,0
2536875,2012,0
57787,2016,0
2560607,2012,0
21878,2016,0
2253648,2012,0
653812,2015,0
2861672,2011,0
1771107,2014,0
2114790,2013,0
1112244,2015,0
968045,2015,0
2138138,2013,0
2016586,2013,0
90769,2016,0
942318,2015,0
61666,2016,0
1273319,2014,0
1280869,2014,0
2745460,2011,0
1734612,2014,0
1112476,2015,0
2710371,2011,0
613195,2016,0
651403,2015,0
1083557,2015,0
1916015,2013,0
2184150,2013,0
2212963,2013,0
670795,2015,0
2879124,2011,0
1040991,2015,0
929644,2015,0
1547637,2014,0
754267,2015,0
1059654,2015,0
2404779,2012,0
2113867,2013,0
1173037,2015,0
2625211,2012,0
1857313,2013,0
1889923,2013,0
407523,2016,0
2880550,2011,0
2632833,2012,0
2410716,2012,0
2186782,2013,0
2792825,2011,0
2172712,2013,0
71006,2016,0
592438,2016,0
2771274,2011,0
2020381,2013,0
1366705,2014,0
1592515,2014,0
2219782,2013,0
2971541,2011,0
2251190,2012,0
2604260,2012,0
711954,2015,0
1939934,2013,0
2175829,2013,0
1344286,2014,0
746373,2015,0
797395,2015,0
2879273,2011,0
2999911,2011,0
1285455,2014,0
1110965,2015,0
790939,2015,0
386011,2016,0
860481,2015,0
1501460,2014,0
1001364,2015,0
2472730,2012,0
1966631,2013,0
589409,2016,0
2198335,2013,0
1933233,2013,0
960730,2015,0
1350937,2014,0
1585812,2014,0
1001400,2015,0
1248888,2015,0
1271519,2014,0
179681,2016,0
1617200,2014,0
2368075,2012,0
1277743,2014,0
468760,2016,0
2871021,2011,0
1793189,2013,0
565372,2016,0
1046746,2015,0
2177748,2013,0
1347032,2014,0
1412816,2014,0
2172631,2013,0
412467,2016,0
2595156,2012,0
420576,2016,0
1044245,2015,0
365363,2016,0
2228289,2012,0
1581937,2014,0
2181478,2013,0
2420115,2012,0
1893297,2013,0
871589,2015,0
2413832,2012,0
658011,2015,0
1029128,2015,0
2395111,2012,0
2392264,2012,0
828900,2015,0
1688659,2014,0
1922526,2013,0
1691794,2014,0
953935,2015,0
373698,2016,0
2662894,2011,0
1900878,2013,0
1803126,2013,0
563405,2016,0
2825505,2011,0
2653735,2011,0
757567,2015,0
852514,2015,0
539828,2016,0
2362710,2012,0
588902,2016,0
2424832,2012,0
2181365,2013,0
460769,2016,0
735646,2015,0
1388709,2014,0
725328,2015,0
2493233,2012,0
1846040,2013,0
2366234,2012,0
2909281,2011,0
688514,2015,0
96933,2016,0
309380,2016,0
1953162,2013,0
427671,2016,0
2595531,2012,0
1988674,2013,0
1133178,2015,0
2190223,2013,0
1858424,2013,0
1514414,2014,0
2700103,2011,0
2776458,2011,0
916926,2015,0
2471001,2012,0
2814419,2011,0
2744925,2011,0
972848,2015,0
2817268,2011,0
2811533,2011,0
1815468,2013,0
1466679,2014,0
674981,2015,0
1847609,2013,0
263894,2016,0
1588986,2014,0
2925035,2011,0
1409179,2014,0
505996,2016,0
809177,2015,0
2458105,2012,0
1545093,2014,0
1716763,2014,0
1114727,2015,0
1019257,2015,0
2570756,2012,0
2472649,2012,0
1415425,2014,0
392734,2016,0
2465866,2012,0
2547580,2012,0
2631870,2012,0
1089518,2015,0
2276307,2012,0
1332584,2014,0
1361147,2014,0
798775,2015,0
2260535,2012,0
1589079,2014,0
2703991,2011,0
1477428,2014,0
945416,2015,0
2102869,2013,0
2008659,2013,0
495372,2016,0
1095686,2015,0
680119,2015,0
2167968,2013,0
1880559,2013,0
2013741,2013,0
1173904,2015,0
81825,2016,0
2544549,2012,0
2005949,2013,0
597941,2016,0
84071,2016,0
567688,2016,0
1169284,2015,0
357102,2016,0
1911244,2013,0
1300417,2014,0
1900612,2013,0
208399,2016,0
813637,2015,0
2332950,2012,0
1925768,2013,0
2131480,2013,0
983544,2015,0
1036636,2015,0
2982575,2011,0
2304302,2012,0
1175844,2015,0
424337,2016,0
877446,2015,0
2009687,2013,0
364665,2016,0
2530894,2012,0
1452395,2014,0
2293893,2012,0
1593135,2014,0
839300,2015,0
752781,2015,0
2329088,2012,0
1966086,2013,0
2872475,2011,0
1571707,2014,0
145868,2016,0
2697825,2011,0
1887816,2013,0
653093,2015,0
676939,2015,0
2907794,2011,0
236146,2016,0
26692,2016,0
742107,2015,0
2282491,2012,0
2204484,2013,0
2841549,2011,0
846251,2015,0
1341045,2014,0
721918,2015,0
15939,2016,0
2379562,2012,0
471415,2016,0
2813323,2011,0
2746501,2011,0
948732,2015,0
1632892,2014,0
2543539,2012,0
1821778,2013,0
1267694,2014,0
330956,2016,0
1963768,2013,0
1368249,2014,0
2438065,2012,0
2688201,2011,0
1189987,2015,0
2933958,2011,0
1220121,2015,0
1617317,2014,0
815306,2015,0
1197497,2015,0
1008446,2015,0
2905870,2011,0
2281594,2012,0
51413,2016,0
2777066,2011,0
2992665,2011,0
1558411,2014,0
1890815,2013,0
1083307,2015,0
915435,2015,0
506508,2016,0
88172,2016,0
674589,2015,0
943203,2015,0
1733908,2014,0
1584678,2014,0
2411484,2012,0
2322014,2012,0
683176,2015,0
2864928,2011,0
2555252,2012,0
26141,2016,0
970048,2015,0
2027115,2013,0
375507,2016,0
1979172,2013,0
2576156,2012,0
1723047,2014,0
475084,2016,0
1793110,2013,0
2067484,2013,0
24885,2016,0
2454016,2012,0
1611863,2014,0
1694629,2014,0
1598297,2014,0
2799689,2011,0
1566908,2014,0
1382154,2014,0
369478,2016,0
1472216,2014,0
1599146,2014,0
1308391,2014,0
2084542,2013,0
2341684,2012,0
1144995,2015,0
1102000,2015,0
958850,2015,0
2777375,2011,0
2574142,2012,0
308158,2016,0
2950573,2011,0
833969,2015,0
1065219,2015,0
1039955,2015,0
1575715,2014,0
587004,2016,0
293307,2016,0
1226193,2015,0
1674320,2014,0
732286,2015,0
875896,2015,0
1269665,2014,0
399222,2016,0
232733,2016,0
2736935,2011,0
1207358,2015,0
1353149,2014,0
709204,2015,0
2276094,2012,0
1936350,2013,0
1705717,2014,0
2748374,2011,0
2308637,2012,0
42769,2016,0
2729706,2011,0
745323,2015,0
2908087,2011,0
459625,2016,0
495844,2016,0
2957724,2011,0
2728971,2011,0
1389828,2014,0
2705949,2011,0
853737,2015,0
1273065,2014,0
616580,2016,0
530545,2016,0
1050594,2015,0
1990487,2013,0
2108211,2013,0
648887,2015,0
971756,2015,0
48783,2016,0
2823738,2011,0
1227603,2015,0
1212607,2015,0
875507,2015,0
1386986,2014,0
1915500,2013,0
843337,2015,0
591718,2016,0
928776,2015,0
419201,2016,0
2937763,2011,0
2706780,2011,0
2273707,2012,0
1579405,2014,0
2758719,2011,0
278532,2016,0
78593,2016,0
2379422,2012,0
1050935,2015,0
2538543,2012,0
381938,2016,0
1383612,2014,0
729618,2015,0
1697285,2014,0
1790801,2013,0
566431,2016,0
247007,2016,0
55732,2016,0
549679,2016,0
378765,2016,0
2924305,2011,0
497573,2016,0
2131293,2013,0
119759,2016,0
2381335,2012,0
1371510,2014,0
2732052,2011,0
422648,2016,0
2272195,2012,0
1937404,2013,0
422793,2016,0
1703113,2014,0
1231805,2015,0
125514,2016,0
2264199,2012,0
451064,2016,0
68624,2016,0
538923,2016,0
2037609,2013,0
1919813,2013,0
1844821,2013,0
430913,2016,0
1247902,2015,0
2952077,2011,0
1345427,2014,0
1921558,2013,0
2822787,2011,0
1056914,2015,0
868747,2015,0
1638250,2014,0
175512,2016,0
1798698,2013,0
2965417,2011,0
1593516,2014,0
372418,2016,0
875836,2015,0
379332,2016,0
1708016,2014,0
750840,2015,0
2636414,2012,0
1978364,2013,0
1911926,2013,0
2855959,2011,0
1139002,2015,0
259595,2016,0
2634028,2012,0
484095,2016,0
2798057,2011,0
2865664,2011,0
1675834,2014,0
2640314,2012,0
2030434,2013,0
2813852,2011,0
209739,2016,0
1283456,2014,0
149652,2016,0
1042620,2015,0
2410067,2012,0
31830,2016,0
2268126,2012,0
976232,2015,0
1618726,2014,0
768757,2015,0
1459066,2014,0
2929429,2011,0
2793995,2011,0
2587745,2012,0
1389874,2014,0
576885,2016,0
2431808,2012,0
467699,2016,0
849358,2015,0
1970407,2013,0
2518176,2012,0
1891475,2013,0
351598,2016,0
2620349,2012,0
1343587,2014,0
1775495,2014,0
2121752,2013,0
2479324,2012,0
1211868,2015,0
2992034,2011,0
2694378,2011,0
901948,2015,0
